,nearest_farmland
5034,5604.552953129386
5035,1136.0403070593331
5036,8983.860821733493
5037,3120.37697426327
5038,1940.0254146366342
5039,3313.84675714421
5040,1068.8057640562479
5041,4988.251865704919
5042,7383.713120917393
5043,763.6154254720209
5044,5552.887211110125
5045,5981.949796416741
5046,2278.993466870986
5047,1575.390904141752
5048,3662.152881136219
5049,1318.5599766774462
5050,3425.9613824941775
5051,4661.674696042917
5052,408.37449654741135
5053,3449.8383087526713
5054,6814.905509614067
5055,5074.7350448111965
5056,3798.9327872726485
5057,3071.355133493163
5058,1870.6592887569504
5059,623.1936130841142
5060,2567.7308932783544
5061,6810.789634657691
5062,9370.25679864448
5063,1109.733503055363
5064,6352.990760374527
5065,8204.175983597917
5066,3013.337016496857
5067,4458.5753974757945
5068,5196.18100393174
5069,7279.983488136192
5070,7070.474902282773
5071,921.5504385315543
5072,8232.134302622148
5073,2442.207808436532
5074,3963.9723907082744
5075,1841.8660215275158
5076,7274.799720842002
5077,4404.752724839541
5078,1394.5769411568858
5079,1110.8021204575523
5080,5084.207692185436
5081,1323.0688128432885
5082,869.0235622307557
5083,1539.404593008978
5084,869.0235622307557
5085,1139.9000323681125
5086,7651.536548390046
5087,5264.176837149525
5088,1477.149563688379
5089,413.5888942320477
5090,2713.210621603556
5091,2277.7729701341195
5092,5875.231668186
5093,2305.9493567861086
5094,1769.30154877352
5095,813.4499369638615
5096,1813.4149830465292
5097,6268.961468675398
5098,205.53977788646924
5099,4769.298889280144
5100,1902.1462367411223
5101,1184.538259871601
5102,2760.198050758598
5103,3391.538693752495
5104,467.63709648189075
5105,1658.4451831373253
5106,8225.400097417025
5107,5677.0615236610965
5108,2254.463564050621
5109,2051.046995651986
5110,1601.551221546298
5111,7109.9971176401905
5112,6826.722241592303
5113,4560.310700436882
5114,6837.414923060945
5115,6292.658927636923
5116,3995.8285939091274
5117,4240.520896420603
5118,2410.7702329731974
5119,269.1202540917859
5120,4008.168821119124
5121,649.8720999924532
5122,4161.353196993551
5123,480.00801431788045
5124,3371.46882220828
5125,4747.794451379388
5126,2310.8900486188254
5127,939.691645358609
5128,3429.954594705489
5129,8250.8877044937
5130,1813.4363468003792
5131,3395.3392973533896
5132,4367.34333270737
5133,3917.591093531685
5134,4923.441571130225
5135,672.7985686319616
5136,1012.524916211531
5137,183.2363880432632
5138,2938.028484439051
5139,1983.0659283199875
5140,2938.028484439051
5141,174.31161890185908
5142,1991.9177044693915
5143,8404.591036090716
5144,1213.008890307619
5145,7053.794772203599
5146,1207.2310662641464
5147,1558.2773527407676
5148,5960.970063397009
5149,1772.8331843399608
5150,4488.470287193172
5151,2894.501879315422
5152,2365.4172951611263
5153,8126.209240032213
5154,1028.3008224183745
5155,6792.885714255218
5156,3721.7685189446834
5157,3128.848098594876
5158,6098.147712284801
5159,3230.2230175948234
5160,179.75777471281955
5161,1840.4581004603087
5162,6562.400729992914
5163,3558.6435393940196
5164,1324.1405415659608
5165,7268.821089912555
5166,1190.953961994664
5167,1011.1627310684873
5168,686.7703860501882
5169,1934.7162052157964
5170,4714.1566069097535
5171,3040.041086116582
5172,1065.7711518414296
5173,6688.638077551182
5174,6467.188450906864
5175,5688.8505150298415
5176,1104.7136101306344
5177,4154.770158988881
5178,4745.742365402859
5179,891.1559507456193
5180,214.91963586637735
5181,7628.371123771324
5182,8646.189622660728
5183,4905.474060588766
5184,649.8720999924532
5185,4291.4052558709855
5186,488.5661410626431
5187,9002.680002245079
5188,6406.502840065592
5189,728.7360153472965
5190,2704.928588131875
5191,2432.254534207794
5192,4453.830959862177
5193,1186.9749520557416
5194,4179.095192351415
5195,1356.9688193346174
5196,2178.5104321448066
5197,428.8570677418722
5198,2865.569057160332
5199,3707.5114961301247
5200,5315.980822262964
5201,2693.1804380241438
5202,6641.112101458323
5203,5692.369358403285
5204,2141.4475664187253
5205,4364.695698907854
5206,2554.9427013444733
5207,416.90757450563837
5208,300.41989932071715
5209,7407.667778324829
5210,1650.9850982843052
5211,4657.76585831062
5212,5135.92285098648
5213,1603.564165821284
5214,7407.4010892661945
5215,2115.0394123464635
5216,2629.820486642519
5217,2674.4305616687066
5218,6164.519363830305
5219,867.3949809863401
5220,4636.044613115821
5221,1028.8620546324985
5222,5750.661338650127
5223,4967.387455004715
5224,1167.3953014283538
5225,580.6902828281084
5226,362.8950375960498
5227,0.0
5228,7445.488652583419
5229,6233.992484869034
5230,2861.830180264969
5231,1298.8712068169548
5232,2721.4774184893677
5233,4997.745577988163
5234,6608.574674593427
5235,1757.2641078379288
5236,5249.667331709479
5237,2074.532893698462
5238,2018.4699418129155
5239,330.93925124567386
5240,3605.971634081625
5241,4303.0593930726545
5242,8332.037887178709
5243,1770.82406167992
5244,1145.7049539045022
5245,745.1954169453797
5246,8029.30363706435
5247,1560.385701901281
5248,1324.7081146158293
5249,1355.6745569551028
5250,4979.51686915214
5251,866.1670742121478
5252,4757.040907334717
5253,179.1511691817046
5254,4205.141020009452
5255,1717.277140648836
5256,8671.833268959574
5257,1555.9409305394397
5258,566.1752680217451
5259,4610.76850249424
5260,6326.962175737381
5261,3731.2866903901204
5262,3294.037658522585
5263,237.44062873533676
5264,1011.2042489908256
5265,352.15356278683885
5266,4447.939367323699
5267,5506.212566781616
5268,7443.874856600473
5269,7395.316396650687
5270,3968.6514999034534
5271,2354.0414736510293
5272,5212.116311184013
5273,1436.4088266908636
5274,1024.640233988871
5275,6380.075788505677
5276,117.21836045620063
5277,3.9213627013589565
5278,1693.1619725004398
5279,1827.095902327931
5280,7946.881324783024
5281,5036.16429207176
5282,775.9197566158534
5283,240.24774224624832
5284,6451.80413326419
5285,5642.721636344589
5286,1059.8441296317005
5287,2868.459906853497
5288,512.2662398952626
5289,5311.763075047448
5290,1137.876989930785
5291,3570.1391087154884
5292,5172.29274983209
5293,1265.5515207691303
5294,5361.187765215716
5295,4831.83099820686
5296,6287.45583108102
5297,4763.439011581362
5298,5160.564231606297
5299,6620.610431155213
5300,2002.299011819262
5301,834.5507652486514
5302,1730.7750545512122
5303,1961.1569321332415
5304,332.4458690692795
5305,7010.760815919639
5306,1365.9636161738817
5307,823.5130199873083
5308,331.2114865262905
5309,2718.2836075945474
5310,1290.773085532478
5311,1081.885941132664
5312,3921.3374379802067
5313,6736.602572740151
5314,4839.56292604729
5315,884.0266668876066
5316,2320.5394332577475
5317,2766.830162007695
5318,5159.691209717691
5319,1469.063478985814
5320,4662.100762136077
5321,4405.331061016556
5322,1960.8489725587326
5323,7108.036257959317
5324,2912.8773741922932
5325,4209.765308335561
5326,6358.343414116679
5327,5302.584822154039
5328,88.9887499412657
5329,4595.970794650061
5330,2306.0384535644284
5331,1931.908027538108
5332,5523.3954669330205
5333,1718.2615667491345
5334,4964.26515430134
5335,4962.158379522202
5336,3351.749530863375
5337,538.3838390926306
5338,4220.42888262899
5339,0.0
5340,841.2700775817497
5341,3558.929320101447
5342,2510.8145745823776
5343,2510.8145745823776
5344,717.4548145283819
5345,2274.0764280233084
5346,807.7181129426169
5347,1402.6400200024273
5348,5820.788941366067
5349,1758.9456527032785
5350,9002.680002245079
5351,1480.4574898804126
5352,1939.898339883187
5353,4857.762768187684
5354,5319.83102021836
5355,1180.3172931947881
5356,2705.5732462657793
5357,1626.198459625301
5358,4772.525607225634
5359,6879.638724191915
5360,6210.507624033727
5361,1917.3418239155164
5362,3519.383798207599
5363,3732.462234723221
5364,2595.50636096162
5365,2638.105974824805
5366,365.98719237483925
5367,752.8319979758543
5368,4261.089212305627
5369,3827.103424257177
5370,6834.5495092812525
5371,3034.2974245531204
5372,2889.4620978101643
5373,1636.09591325481
5374,3632.6031256433675
5375,2137.473456665105
5376,1632.7288510814433
5377,4880.717511782496
5378,8035.055274642963
5379,2068.017608800272
5380,1178.4663289364264
5381,34.41289635760837
5382,5007.0106089350265
5383,5374.262911192364
5384,3828.853151769682
5385,570.0650789467064
5386,3828.853151769682
5387,7180.625256336093
5388,7399.238808697479
5389,3043.3490073371554
5390,7581.648286411101
5391,0.0
5392,2157.4593140191205
5393,4495.221450852616
5394,1519.6500544827527
5395,6880.611317869128
5396,893.91905139945
5397,4997.386537833102
5398,2203.8351969123387
5399,7268.396980669498
5400,2866.2058636566044
5401,6772.962480947462
5402,828.2952001358618
5403,9563.961688160764
5404,2806.108090957204
5405,1066.4227348268457
5406,4200.760848620538
5407,6726.5354199254
5408,475.09055318806526
5409,1082.7978574108945
5410,9242.8726468276
5411,1165.2091799704967
5412,4110.849480821462
5413,2765.330967275568
5414,4012.687346096975
5415,3864.1368873802817
5416,2581.53945778808
5417,2895.4213284884245
5418,6447.628526861272
5419,3740.84641812058
5420,1724.8807013725855
5421,4452.342177470216
5422,6599.014607161408
5423,2599.4882679105563
5424,4758.750436706128
5425,2769.093592680234
5426,4872.707898373745
5427,6369.927017768259
5428,7015.76347645831
5429,1405.887178205716
5430,2417.68704697654
5431,2057.700648914994
5432,4239.388377607839
5433,3226.009338236331
5434,4657.76585831062
5435,2408.4798588460894
5436,2852.2029587658517
5437,3748.4577030507726
5438,5781.348015836349
5439,4997.386537833102
5440,2804.677512352933
5441,3238.4011482822734
5442,2498.747809278348
5443,1131.2819529634692
5444,6196.061733995138
5445,3749.800615464249
5446,4651.954463523091
5447,1329.0116420226232
5448,7405.051818212841
5449,2009.6920788693012
5450,5097.200127878408
5451,4402.6973254226
5452,5478.686464889736
5453,5497.902856390333
5454,5059.999330157537
5455,3310.4535858060376
5456,452.4267019542677
5457,3683.66161292985
5458,1843.594213829632
5459,4615.266088536774
5460,943.2858929570418
5461,2170.709503892482
5462,3320.4934537077525
5463,2470.267863022526
5464,2227.3968393578552
5465,7813.731887734138
5466,3581.5872617805035
5467,3092.739577668486
5468,2578.936705476568
5469,3463.361442667823
5470,3402.4028324124097
5471,2305.7124583498294
5472,3807.1352325548582
5473,3023.601268138772
5474,5034.905655536669
5475,1135.9590451025715
5476,1335.6884595865827
5477,3424.4674080855825
5478,4331.2094460725875
5479,3449.3310862313615
5480,1771.3360539361925
5481,2111.213876934834
5482,1852.6260561801114
5483,632.64241590011
5484,5700.84450480606
5485,8034.551581522019
5486,3021.363111295198
5487,1326.913870770249
5488,6238.855296350343
5489,2515.852697556619
5490,3748.6214796280797
5491,1160.5173293647563
5492,707.4570424818277
5493,725.4593825117528
5494,2275.24332275468
5495,5881.017002678793
5496,3721.065735556441
5497,3799.085938168155
5498,5936.578147576626
5499,1216.3651222059714
5500,2863.7738717055436
5501,444.15034988628844
5502,853.8486128351955
5503,1899.5697849645903
5504,6645.906743075641
5505,1371.7087859387932
5506,513.4784243887628
5507,5629.960091806748
5508,6438.911868303849
5509,5039.1607145985145
5510,4781.204804380211
5511,2146.780370662475
5512,1952.9971252191144
5513,4770.676091245474
5514,3675.2741445964994
5515,947.8353284943323
5516,615.5740675936192
5517,6838.693505697209
5518,1161.0168357290597
5519,428.26890998914877
5520,3660.543383888619
5521,7085.664335842679
5522,5629.511287789833
5523,1112.8052432132363
5524,4468.277944738414
5525,7744.986959424626
5526,1777.8759583503722
5527,1414.6676211473173
5528,634.3250555897946
5529,1825.0396723213964
5530,3351.9855683889687
5531,5598.053146265005
5532,7070.474902282773
5533,2322.0012306225535
5534,1242.514640728556
5535,2224.0705411053677
5536,4597.584624537224
5537,6299.147201501773
5538,4597.728081536639
5539,7363.688125645352
5540,4155.324281378145
5541,3445.2260060077924
5542,2226.5934973322646
5543,4550.492552033425
5544,4377.452179169794
5545,8500.859070924049
5546,4364.695698907854
5547,7322.298009289523
5548,1432.689316398141
5549,5308.930657952471
5550,6606.579507902631
5551,1332.4876993218202
5552,2298.085107745438
5553,2217.2872168668755
5554,5156.512029567199
5555,4372.478739901122
5556,3683.830612918251
5557,495.37734478026323
5558,6621.843248569716
5559,2867.447278620338
5560,4118.633298724424
5561,4578.475082077153
5562,2550.259320267615
5563,1181.3169414107733
5564,827.4077900059423
5565,300.8034492714946
5566,2608.5092929558273
5567,2985.913061128074
5568,735.5676177304579
5569,284.5320569479709
5570,1670.6657850562951
5571,4573.964690981674
5572,1901.6337733368875
5573,4137.789905731643
5574,3876.8168480686822
5575,2908.7236868840578
5576,6869.031902458879
5577,2233.5628733492017
5578,1518.4001428052388
5579,1411.9043572355315
5580,1316.7098362303593
5581,2026.2442782480562
5582,1363.9128867570028
5583,569.131626824767
5584,5356.066295334432
5585,463.38470768431995
5586,3896.8388305997846
5587,2016.045757305557
5588,3365.2667057439176
5589,466.4835166144373
5590,3591.60249295838
5591,2711.741658796695
5592,4320.044568788785
5593,351.4319546906822
5594,5897.214980896298
5595,8584.671481563286
5596,3596.7418443524575
5597,1712.9187664806718
5598,1175.7221870871197
5599,4188.335184423886
5600,1233.4409074381076
5601,3018.6071758599624
5602,1361.8146391581527
5603,1700.920333775325
5604,6698.634047257357
5605,6123.689583051632
5606,6959.385297795112
5607,320.6991444564431
5608,5740.839106215201
5609,6644.501538141438
5610,4454.009681633286
5611,2304.1500759133346
5612,7595.855284230446
5613,1415.299776287881
5614,857.2636733583281
5615,3683.629976016043
5616,3405.527400530853
5617,3141.097760673781
5618,5928.774540459521
5619,1571.7587476126837
5620,3456.612657415042
5621,4102.646298912813
5622,1339.6325350821178
5623,4102.646298912813
5624,1651.0307009156772
5625,2470.1868354821295
5626,3787.213431786741
5627,4277.102028298503
5628,7087.7887482694505
5629,1678.11313688424
5630,1991.5421198241036
5631,1805.295293530465
5632,2031.0391738711896
5633,3211.8883122505367
5634,6921.833265372035
5635,2140.553584358423
5636,3530.8077476505105
5637,4670.55114738841
5638,8125.452828400565
5639,3247.0390829852154
5640,2448.771529371242
5641,5898.988943917856
5642,1754.9170206877661
5643,1696.0736620109144
5644,4760.358701197712
5645,1056.7032148950607
5646,6247.914649040065
5647,3060.565708470852
5648,62.485074286526995
5649,4049.7462888963605
5650,6161.546296791327
5651,3576.0356293569002
5652,3577.857681744517
5653,6890.691927513958
5654,6986.747006266124
5655,429.14823970091095
5656,7427.872867614946
5657,2542.5111473426005
5658,2474.51209930915
5659,1287.1329811622882
5660,2062.132707139905
5661,1133.4156918597087
5662,5033.986526107985
5663,4230.438552657729
5664,1626.582298997229
5665,3484.2242480202653
5666,3963.424600551868
5667,1138.5046085809047
5668,1104.6149608339547
5669,3555.953288957359
5670,1143.275793455122
5671,3896.3730298470696
5672,1150.421386020354
5673,5137.73866649703
5674,1420.6831555816495
5675,7380.518620821154
5676,1790.4934764762486
5677,920.1300833058555
5678,4954.286961423338
5679,3942.205704021462
5680,998.4137693649915
5681,1869.4113439751393
5682,2184.4193621046097
5683,7715.273923415878
5684,5921.9645478568245
5685,268.38873540061473
5686,6301.809341173729
5687,835.5548582037869
5688,2408.0425883090743
5689,924.6043463758041
5690,2463.563767800059
5691,5453.840849365103
5692,6956.644191508732
5693,733.5455120700295
5694,1452.0461369142895
5695,3676.198484188923
5696,5785.08344829822
5697,1396.1489978414036
5698,1559.7370648119752
5699,4589.0447785401275
5700,4016.078140116533
5701,585.1521963247734
5702,5361.194444806873
5703,1134.0086406498303
5704,2774.3649147944843
5705,2589.923160394944
5706,6678.658953135282
5707,6132.349888575104
5708,0.0
5709,3624.723212613399
5710,2826.030825727383
5711,3863.4702401800046
5712,3989.0899193148302
5713,3994.9472713267974
5714,6545.942082477254
5715,3428.614981975072
5716,434.61423785113647
5717,5654.397052564375
5718,4197.393200689577
5719,2252.309277567402
5720,2915.2927898408457
5721,7111.280666899894
5722,1734.3359640058025
5723,7161.811812609921
5724,595.8134780750465
5725,3641.586808534785
5726,4248.673181135612
5727,928.1990353789037
5728,1517.4574680330913
5729,8619.226516366278
5730,372.9146587118584
5731,1436.643654863074
5732,4572.658808218325
5733,6799.2689712264255
5734,4014.882521085634
5735,9134.922621850092
5736,1198.8625037693505
5737,3069.3825414949283
5738,784.3883175838843
5739,1968.0957243384835
5740,1030.1901405975552
5741,4373.789312558297
5742,610.2408397337599
5743,1704.9407037152607
5744,2873.674621884072
5745,6538.595109918129
5746,4192.712695586991
5747,4402.1287593549905
5748,5095.423779501316
5749,8512.164386006754
5750,1302.0261995829994
5751,2572.5418033019005
5752,2297.922140406413
5753,3213.3364929381414
5754,4896.02948743359
5755,5755.765217186532
5756,988.5266037160069
5757,626.0405649992385
5758,1539.459373150702
5759,1266.3998043880736
5760,4874.281830476394
5761,5685.972202913713
5762,652.2151615077364
5763,2572.83287125819
5764,599.6291859312229
5765,4886.114589909736
5766,833.0189641218323
5767,30.953786361995085
5768,5393.68399212785
5769,5209.2171399220415
5770,1551.2198658769428
5771,594.4188992080991
5772,2962.9913734593088
5773,1657.8889112731754
5774,5567.63954359563
5775,843.2286744847582
5776,885.8746080049999
5777,2836.94812837826
5778,1374.0970525573641
5779,847.0003642397525
5780,1436.1767600914752
5781,2469.42933947473
5782,4967.8804752288215
5783,1037.0209677489308
5784,1590.3316859164916
5785,1580.908158347302
5786,3654.857222445447
5787,4353.509406641261
5788,1855.3328283276146
5789,243.00890684314248
5790,4557.988891472438
5791,2280.9735442347837
5792,1401.6867482977598
5793,1916.6070356575833
5794,6366.026312357788
5795,4381.685211228122
5796,2205.3964113718935
5797,6325.916847470791
5798,1263.6568733420027
5799,1719.6668186146997
5800,685.7705998726622
5801,1252.9196237734764
5802,5501.326662501172
5803,8549.959697513763
5804,258.60497869180455
5805,7922.753247748459
5806,3223.43919950778
5807,1260.540057699318
5808,4973.453264441193
5809,1228.2281949132314
5810,4682.865704278573
5811,3547.064141462348
5812,4216.05403353141
5813,3072.6150810253353
5814,6759.259563764816
5815,6348.084661954555
5816,6258.262181646596
5817,6258.262181646596
5818,1048.0603409514845
5819,7581.648286411101
5820,1402.2944910590513
5821,5389.587122330672
5822,7581.648286411101
5823,6513.914644497134
5824,3844.049529605263
5825,2406.285728256802
5826,1198.163674383474
5827,847.8828533591468
5828,4904.303482491378
5829,5088.318765931786
5830,820.4033526693689
5831,2428.0882091139115
5832,6155.595844017792
5833,4263.047761642079
5834,683.8193529498972
5835,3232.720601986326
5836,6339.313987440588
5837,1287.1329811622882
5838,1418.5944905952158
5839,2100.4403654274906
5840,2254.9990121841315
5841,1804.2016339651145
5842,6642.777241744416
5843,2425.4009062744626
5844,1116.0436267305226
5845,273.05025285001796
5846,5294.339064034892
5847,1534.942135144975
5848,4271.387185257312
5849,4595.210147064255
5850,1002.5589244004013
5851,388.92591588720586
5852,8497.650058097415
5853,4508.071338366216
5854,5194.758690637991
5855,4376.3869355521865
5856,1255.9217091397406
5857,568.0446174268087
5858,782.3896763972264
5859,1701.1010104269235
5860,2664.874072002175
5861,3074.6485419188402
5862,2474.51209930915
5863,4013.8847221201795
5864,8394.541370418769
5865,1976.231032991443
5866,1319.0040616793606
5867,2286.0576386085354
5868,3744.813723405014
5869,1591.1906270255035
5870,1359.4974967857884
5871,6086.488720711417
5872,3558.940672261329
5873,6872.781621673475
5874,7979.082564270748
5875,8160.671268703231
5876,3334.769666717099
5877,2019.088180752124
5878,5830.487897956933
5879,6096.972430858526
5880,4262.941705107509
5881,6301.597868973119
5882,309.9299047165937
5883,3659.577507588436
5884,5031.600092649235
5885,486.91751483780354
5886,497.61262593558723
5887,5754.614599684092
5888,4053.2409708376695
5889,2126.9124796174156
5890,3607.440379251108
5891,7661.888247484922
5892,4626.821480298706
5893,1153.5145714639907
5894,4511.1624373741715
5895,3554.656270723992
5896,7254.5788331305685
5897,4670.753178374804
5898,4557.988891472438
5899,2018.8720580849147
5900,4911.319319027702
5901,144.4796524700435
5902,6804.074547169719
5903,2950.327841242017
5904,4914.2242915438055
5905,1116.9403038227308
5906,7185.8281085944045
5907,2674.9242045873557
5908,2378.929419412341
5909,6227.583339577958
5910,319.25547968877186
5911,6227.583339577958
5912,1170.4635214976665
5913,3820.309228516656
5914,713.5840962145
5915,5062.05235389602
5916,4557.988891472438
5917,3936.283702064098
5918,669.525620103953
5919,7621.7822266077
5920,4438.41101019145
5921,2141.2083913951546
5922,1839.1996242115122
5923,320.1932852054958
5924,7204.453908613757
5925,1892.9977951555418
5926,5091.914302182359
5927,3877.891438216777
5928,3924.2415830691943
5929,3418.259719040247
5930,2402.343506818261
5931,7472.097262359734
5932,5503.339961450482
5933,1051.8527454373748
5934,1213.9686951768986
5935,2025.7117570102632
5936,2669.048395438301
5937,7246.243192242726
5938,4919.613067596374
5939,2150.06192985286
5940,6369.927017768259
5941,5383.578107195404
5942,2154.467249619695
5943,5737.135978396405
5944,4798.502666699716
5945,1888.1681469717887
5946,6552.00428267002
5947,929.6623871962913
5948,2464.125983652081
5949,1521.920901088479
5950,1554.7675735048756
5951,2582.3427903809397
5952,7246.243192242726
5953,16.86218074796679
5954,7444.935866790563
5955,1606.385405570661
5956,508.3002211953406
5957,2127.8779044893863
5958,5056.268817804229
5959,8134.033188659739
5960,1223.7689526259298
5961,7757.965324122301
5962,2468.7860976098104
5963,475.81286247491084
5964,5775.345602284382
5965,2565.470099732824
5966,1408.7313761794353
5967,2406.8188557059725
5968,8218.996854341183
5969,8415.95739411897
5970,2406.2638568604248
5971,4557.988891472438
5972,5659.08897006251
5973,8286.722150708347
5974,933.0571793433329
5975,4941.665925842677
5976,2997.5197119834
5977,380.28620668899003
5978,1074.8679862294289
5979,7302.886826382203
5980,281.98903631131645
5981,504.8422626649694
5982,4063.7841055562453
5983,3159.7026111940213
5984,5569.973064938083
5985,8524.83445259487
5986,1063.5160808222606
5987,1163.1743124293434
5988,3926.2668175400668
5989,7224.384988776678
5990,5028.675710323164
5991,5710.7902302627435
5992,3723.161177986198
5993,4758.189630151627
5994,1090.078283505372
5995,6211.782221425613
5996,1854.5808402973214
5997,967.4746529140273
5998,4443.990292569437
5999,6148.24339871898
6000,3412.4702024158873
6001,1429.210458729566
6002,2237.9680606324573
6003,3870.6392143230637
6004,1473.4591131190882
6005,1636.6851284645493
6006,201.94014924402828
6007,7111.4052349957265
6008,4636.073820186175
6009,6417.8001269750785
6010,2027.7438866768293
6011,6916.50080179364
6012,4800.592496564484
6013,1281.0131628949498
6014,954.067782103571
6015,7063.940055739213
6016,1187.7417263777272
6017,2868.3089803321423
6018,262.0282453258224
6019,3444.033178175079
6020,3907.293771917947
6021,313.1914052691455
6022,5122.263764843382
6023,7028.442762439534
6024,8285.17497736567
6025,6571.489512706941
6026,3183.1837794564544
6027,3055.4386691644745
6028,3346.061022624402
6029,5291.187917217587
6030,2255.9847739593333
6031,725.7238827440312
6032,8308.755409790794
6033,4838.411222712127
6034,1199.2712753340093
6035,6555.0056584972735
6036,870.0839816813514
6037,1694.2229359644145
6038,2648.9210202022514
6039,2107.586190453533
6040,2140.295804546488
6041,1348.252853349162
6042,2618.116782703237
6043,17.05112665246056
6044,1498.2954372329316
6045,733.2449782499788
6046,4440.216860974029
6047,665.6947666338203
6048,3650.239070356512
6049,5986.315496642811
6050,4960.906927169349
6051,8474.575105188436
6052,5986.315496642811
6053,243.8203827077283
6054,6529.347003686852
6055,7757.219238270345
6056,2232.1766764701824
6057,1753.5840227787394
6058,7495.524642811274
6059,3688.1255124257295
6060,521.803102575556
6061,68.64688078393283
6062,7980.32514706976
6063,1558.8690651784182
6064,4311.146406852642
6065,1977.325964303697
6066,8782.786593326311
6067,910.4788199644457
6068,3964.1456255352023
6069,931.7137682618534
6070,7529.000482052492
6071,3871.1556090402396
6072,4754.1094505524825
6073,3728.9207374402067
6074,3557.1892713609836
6075,4494.558087997713
6076,1965.5239506114735
6077,33.775228611740545
6078,4573.964690981674
6079,2874.8444235245356
6080,605.4802240752173
6081,5560.746692685634
6082,1810.125723363701
6083,7086.268000363489
6084,1756.948031583439
6085,5793.567153772491
6086,997.2356343520377
6087,673.0373113449509
6088,1300.914619010128
6089,472.3379271503521
6090,6166.307933996525
6091,6496.657103088576
6092,4082.324300038311
6093,1036.0206219495192
6094,3997.5138819201343
6095,1938.827856643541
6096,968.0534185276475
6097,5715.576736133827
6098,5628.023333326919
6099,6661.249849115392
6100,0.0
6101,551.5529403151435
6102,4511.665812016659
6103,3160.1168580323824
6104,4248.718653982071
6105,36.092578680728224
6106,2886.102648525413
6107,530.2216965622545
6108,1822.827173674727
6109,4444.789570851698
6110,9310.787689968938
6111,5371.795221159006
6112,6114.300900999372
6113,9567.77857166931
6114,1496.5011708502736
6115,1817.370496556506
6116,7916.843931190943
6117,457.0846773406952
6118,448.85925661478643
6119,7346.270533925032
6120,4382.54208181618
6121,5677.611784734685
6122,8876.624676691696
6123,5977.136276957841
6124,6394.927439606695
6125,3312.586260334163
6126,7063.229557721239
6127,3781.4693115582277
6128,3902.083329841071
6129,610.9211274596408
6130,3983.242856051362
6131,1940.6283284470962
6132,666.4856617821741
6133,3748.5967433907927
6134,6635.038039825464
6135,729.9379533989037
6136,6898.194389004747
6137,3981.163107577436
6138,2972.9768022480994
6139,3398.8213784297677
6140,445.81034376497496
6141,888.6998666201287
6142,5249.667331709479
6143,2973.135019213537
6144,7948.748142811947
6145,485.48531804673786
6146,5158.311161493414
6147,2858.044587283971
6148,9142.826422335864
6149,6568.853225136165
6150,6568.853225136165
6151,2959.0745305672026
6152,6716.502834201654
6153,8154.964853601523
6154,2587.554654150242
6155,7001.249309070627
6156,3119.5784141865
6157,7001.249309070627
6158,786.4374834446924
6159,1553.017032661572
6160,6493.455687338574
6161,5140.860058785389
6162,1729.2821030595667
6163,1729.2821030595667
6164,5739.705905083994
6165,6841.275228829775
6166,6107.519886731592
6167,2221.3970315621837
6168,1434.5554650701374
6169,7494.840226714355
6170,6689.014934681911
6171,3654.775653348227
6172,3740.79969711599
6173,3980.0789688678524
6174,4642.181855773422
6175,5890.291075228806
6176,2229.250305173246
6177,2278.7629816880435
6178,681.2923180712609
6179,446.84032553267957
6180,2862.856944410011
6181,1865.8262856289462
6182,1861.121381539582
6183,1507.8237597983832
6184,473.4090090117841
6185,6360.610925581214
6186,4976.570736556497
6187,5040.944720366867
6188,6446.474736349005
6189,4739.346214729219
6190,2264.934502864613
6191,3109.587525731798
6192,1242.613923184531
6193,1107.29086414359
6194,2179.0334319870517
6195,4382.509863211339
6196,499.03273034983886
6197,3849.7487669125244
6198,3805.7794925171156
6199,2188.785737766931
6200,1257.5972652154408
6201,0.0
6202,5319.192410839236
6203,4868.931332294932
6204,747.4441709301993
6205,3961.5501930452547
6206,472.6427002863464
6207,8652.621871965455
6208,5716.647584013368
6209,3289.19842913054
6210,350.74750765583286
6211,6182.7924467338735
6212,3795.0969063062535
6213,1336.7962838261892
6214,3702.3936262642096
6215,3190.4676125199962
6216,7963.192371972796
6217,2286.617147817286
6218,5433.147732505652
6219,174.7407570861113
6220,3685.842446698706
6221,7210.278275250775
6222,5073.176251811212
6223,2034.5584552020034
6224,7105.293737192744
6225,4169.18783794476
6226,7592.641108547509
6227,3383.0080111350535
6228,4959.239468077377
6229,7577.1904895218
6230,490.38078566209333
6231,9476.080958751461
6232,894.957968046354
6233,2988.133436407177
6234,8721.11970244364
6235,1799.4618749440087
6236,9077.761375412732
6237,2137.8018050513797
6238,6955.157578073122
6239,4896.02948743359
6240,1485.0220728265122
6241,6464.8488357193455
6242,7592.641108547509
6243,1169.23478957794
6244,1395.3381371494922
6245,5336.367330078527
6246,4795.356742648187
6247,58.89213761088685
6248,1026.1697728207891
6249,67.88029721097253
6250,8224.143528092509
6251,1420.9979594120416
6252,306.79730437089637
6253,4323.020666727301
6254,1387.8160429607144
6255,554.8696209149447
6256,6306.793650915364
6257,562.7929297120373
6258,7991.658838798847
6259,7824.009395418454
6260,6282.631224842688
6261,6571.9843221141
6262,7246.243192242726
6263,1673.9872819454815
6264,2498.445516061084
6265,2560.0178796101723
6266,7302.330560913943
6267,6318.170997697808
6268,6832.359804939336
6269,6464.25700279222
6270,6684.534969848438
6271,2650.833044414941
6272,1903.6303093100828
6273,1465.2597239065892
